алюминия карбид	2.35	г/см³
алюминия метоксид	1.35	г/см³
алюминия нитрид	3.05	г/см³
алюминия оксид α-форма	3.96	г/см³
алюминия оксид γ-форма	3.04	г/см³
алюминия перхлорат	2.209	г/см³
алюминия перхлорат гексагидрат	2.02	г/см³
алюминия перхлорат нонагидрат	1.924	г/см³
алюминия перхлорат пентадекагидрат	1.764	г/см³
алюминия перхлорат тригидрат	2.145	г/см³
алюминия стеарат	7.2017	г/см³
алюминия сульфат	2.71	г/см³
алюминия сульфид	2.02	г/см³
алюминия тетрагидридоборат	0.554	г/см³
алюминия трет-бутоксид	1.025	относительно воды при 0°C
алюминия фторид	3.07	г/см³
алюминия фторид тригидрат	2.17	г/см³
алюминия хлорид	2.44	г/см³
алюминия этоксид	1.14	г/см³
алюминия-аммония сульфат	2.039	г/см³
алюминия-аммония сульфат додекагидрат	1.64	г/см³
алюминия-калия ортосиликат	5.2017	г/см³
алюминия-калия сульфат	2.75	г/см³
алюминия-калия сульфат додекагидрат	1.75	г/см³
алюминия-натрия метасиликат	3.3	г/см³
алюминия-натрия ортосиликат	2.62	г/см³
алюминия-натрия сульфат додекагидрат	1.675	относительно воды при 4°C
алюминия-рубидия сульфат додекагидрат	1.89	относительно воды при 4°C
алюминия-таллия сульфат додекагидрат	2.32	относительно воды при 4°C
амбреттолид	0.958	относительно воды при 4°C
америций	13.67	г/см³
аммиак	0.00077	г/см³
аммиак	0.682	г/см³
аммиак	0.684	г/см³
аммиак	0.69	г/см³
аммиак	0.702	г/см³
аммиак	0.714	г/см³
аммиак	0.725	г/см³
аммиак	0.731	г/см³
аммония 2,4,6-тринитрофенолят	1.72	г/см³
аммония 5-нитротетразолат	1.57	г/см³
аммония азид	1.346	г/см³
аммония ацетат	1.073	г/см³
аммония бензоат	1.262	относительно воды при 4°C
аммония бромид	2.4	г/см³
аммония гексабромселенат(IV)	3.33	г/см³
аммония гексабромстаннат(IV)	3.5	г/см³
аммония гексафторалюминат	1.78	г/см³
аммония гексафторгерманат	2.56	г/см³
аммония гексафторферрат(III)	1.91	г/см³
аммония гексафторфосфат	2.18	г/см³
аммония гексахлориридат(IV)	2.86	г/см³
аммония гексахлоросмат(IV)	2.93	г/см³
аммония гексахлорпалладат(IV)	2.42	г/см³
аммония гексахлорплатинат(IV)	3.07	г/см³
аммония гексахлорстаннат(IV)	4.2017	г/см³
аммония гептафторцирконат	1.43	г/см³
аммония гидрокарбонат	1.586	г/см³
аммония гидромалат	1.15	г/см³
аммония гидросульфат	1.78	г/см³
аммония гидросульфид	1.17	г/см³
аммония гидросульфит	2.03	г/см³
аммония гидрофосфат	1.619	г/см³
аммония гипофосфит	1.63	г/см³
аммония дигидрофосфат	1.8	г/см³
аммония динитрамид	1.84	г/см³
аммония дихромат	2.15	г/см³
аммония иодид	2.51	г/см³
аммония метаванадат	2.326	г/см³
аммония молибдат	2.27	г/см³
аммония нитрат	1.414	г/см³
аммония нитрат	1.436	г/см³
аммония нитрат	1.725	г/см³
аммония нитрит	1.69	г/см³
аммония пербромат	2.5	г/см³
аммония перманганат	2.208	г/см³
аммония пероксидисульфат	1.982	г/см³
аммония перренат	3.63	г/см³
аммония сульфат	1.77	г/см³
аммония тетрафторборат	1.851	г/см³
аммония тетрахлорпалладат(II)	2.17	г/см³
аммония тетрахлорплатинат(II)	2.94	г/см³
аммония тиоцианат	1.305	г/см³
аммония триакватрис(5-нитротетразолато-N2)феррат(II)	2.1	г/см³
аммония тригидроортопериодат	2.85	г/см³
аммония трииодид	3.75	г/см³
аммония триоксалатоферрат(III) тригидрат	1.78	г/см³
аммония формиат	1.266	г/см³
аммония фторид	1.01	г/см³
аммония хлорат	1.8	г/см³
аммония хлорид	1.526	относительно воды при 4°C
аммония-ванадия(III) сульфат додекагидрат	1.69	г/см³
аммония-галлия сульфат додекагидрат	1.78	г/см³
аммония-железа(II) сульфат гексагидрат	1.864	г/см³
аммония-железа(III) сульфат додекагидрат	1.71	г/см³
аммония-кадмия сульфат гексагидрат	2.6	г/см³
аммония-кадмия хлорид	2.93	г/см³
аммония-кальция ортоарсенат гексагидрат	1.91	г/см³
аммония-кобальта(II) сульфат гексагидрат	1.9	г/см³
аммония-магния ортоарсенат гексагидрат	1.93	г/см³
аммония-магния сульфат гексагидрат	1.72	г/см³
аммония-магния фосфат гексагидрат	1.71	г/см³
аммония-магния хлорид гексагидрат	1.46	г/см³
аммония-марганца(II) сульфат гексагидрат	1.83	г/см³
аммония-меди(II) хлорид дигидрат	1.99	г/см³
аммония-хрома(III) сульфат - вода (1/12)	1.72	г/см³
аммония-церия(III) сульфат тетрагидрат	2.52	г/см³
анилин	1.02173	г/см³
анилина гидрохлорид	1.2215	г/см³
анилина нитрат	1.356	г/см³
анилина пикрат	1.558	г/см³
анилина сульфат	1.377	относительно воды при 4°C
антипирин	1.19	г/см³
антрацен	1.25	г/см³
аргон	0.0017839	г/см³
аргон	0.402	г/см³
аргон	1.65	относительно воды при 4°C
арсин	0.003502	г/см³
артемизинин	1.3	г/см³
Асбест	2.4	г/см³
Асфальт	1.4	г/см³
аценафтен	1.024	г/см³
аценафтилен	0.8987	г/см³
ацесульфам-К	1.81	г/см³
ацетальдегид	0.783	г/см³
ацетальдегида оксим	0.9656	г/см³
ацетилнитрат	1.24	г/см³
Ацетон	0.8	г/см³
барий	3.76	г/см³
бария азид	2.936	г/см³
бария ацетат	2.47	относительно воды при 4°C
бария ацетат моногидрат	2.19	г/см³
бария бромат моногидрат	3.95	г/см³
бария бромид	4.78	г/см³
бария вольфрамат	5.04	г/см³
бария гексаборид	4.36	г/см³
бария гексафторсиликат	4.29	относительно воды при 4°C
бария гексахлорплатинат(IV) гексагидрат	2.86	г/см³
бария гексацианоферрат(II) гексагидрат	2.67	г/см³
бария гидрид	4.21	г/см³
бария гидроарсенат моногидрат	1.93	г/см³
бария гидроксид	4.5	г/см³
бария гидрофосфат	4.17	г/см³
бария гипофосфит моногидрат	2.9	г/см³
бария дикарбид	3.75	г/см³
бария дитионат дигидрат	4.54	г/см³
бария иодат	5	г/см³
бария иодид	4.92	г/см³
бария карбонат	4.43	г/см³
бария манганат(VI)	4.85	г/см³
бария метаноат	3.21	г/см³
бария метасиликат	4.399	г/см³
бария молибдат	4.65	г/см³
бария нитрат	3.24	г/см³
бария нитрид	4.78	г/см³
бария нитрит	3.23	г/см³
бария оксид	5.72	г/см³
бария ортованадат	5.14	г/см³
бария перманганат	3.77	г/см³
бария пероксид	4.96	г/см³
бария перренат	5.91	г/см³
бария перхлорат	3.2	г/см³
бария перхлорат тригидрат	2.74	г/см³
бария пирофосфат	3.9	г/см³
бария селенид	5.02	г/см³
бария сульфат	4.5	г/см³
бария сульфид	4.25	г/см³
бария теллурид	5.13	г/см³
бария тетрасульфид моногидрат	2.99	г/см³
бария тетрахлорплатинат(II) тригидрат	2.87	г/см³
бария тиосульфат моногидрат	3.5	г/см³
бария фосфат	4.1	г/см³
бария фторид	4.83	г/см³
бария хлорат моногидрат	3.179	г/см³
бария хлорид	3.92	г/см³
бария хлорид дигидрат	3.1	г/см³
бензальдегид	1.0498	г/см³
бензиловой кислоты 3-хинуклидиловый эфир	1.33	г/см³
бензилпенициллин-натрий	1.41	относительно воды при 4°C
Бензин	0.7	г/см³
бензо[a]пирен	1.351	г/см³
бензоилуксусной кислоты этиловый эфир	1.122	г/см³
бензоилхлорид	1.2122	г/см³
бензойной кислоты аллиловый эфир	1.0569	г/см³
бензойной кислоты ангидрид	1.199	относительно воды при 4°C
бензол	0.8145	г/см³
бензол	0.8357	г/см³
бензол	0.8576	г/см³
бензол	0.8685	г/см³
бензол	0.879	г/см³
бензол	0.8895	г/см³
бензол	0.90006	г/см³
бензол-1,2-дикарбоновой кислоты дибутиловый эфир	1.05	г/см³
бензол-1,2-диол	1.1493	г/см³
бензол-1,2-диол	1.344	г/см³
бензол-1,2-диол	1.371	относительно воды при 4°C
бензол-1,2,3-триол	1.453	относительно воды при 4°C
бензол-1,3,5-триол	1.46	г/см³
бензол-1,4-дикарбоновая кислота	1.51	г/см³
бензол-1,4-диол	1.358	г/см³
бензолкарбоновая кислота	1.0749	г/см³
бензолкарбоновая кислота	1.2659	г/см³
бензолсульфокислоты метиловый эфир	1.2734	относительно воды при 4°C
бензолтиол	1.0775	г/см³
бензонитрил	1.0102	относительно воды при 15°C
бензотрифуроксан	1.902	г/см³
бериллий	1.85	г/см³
бериллий - цирконий (13/1)	2.72	г/см³
бериллия бромид	3.465	г/см³
бериллия гидроксид	1.92	г/см³
бериллия иодид	4.325	г/см³
бериллия метаалюминат	3.76	г/см³
бериллия оксид	3.1	г/см³
бериллия селенат тетрагидрат	2.03	г/см³
бериллия сульфат	2.44	г/см³
бериллия сульфид	2.36	г/см³
бериллия фторид	1.99	г/см³
бериллия хлорид	9.2017	г/см³
берклий	14.78	г/см³
бис(2-хлорэтил)сульфид	1.2741	г/см³
бис(2-цианоэтил)амин	1.0165	г/см³
бис(диметиламидо)фторфосфат	1.1151	г/см³
бис(этилендиамин)меди(II) перхлорат	1.96	г/см³
бис(η5-циклопентадиенил)железо	1.49	г/см³
бор кристаллический	2.34	г/см³
бора бромид	2.65	г/см³
бора иодид	3.35	г/см³
бора нитрид	2.34	г/см³
бора оксид	1.83	г/см³
бора ортоарсенат	3.64	г/см³
бора трифторид	0.00299	г/см³
бора хлорид	1.43	г/см³
борная кислота	1.435	г/см³
борной кислоты триметиловый эфир	0.9547	относительно воды при 4°C
борной кислоты триэтиловый эфир	0.864	г/см³
бром	1.3	г/см³
бром	3.04	относительно воды при 4°C
бром	3.0848	г/см³
бром	3.102	г/см³
брома(III) фторид	2.84	г/см³
брома(V) фторид	2.47	г/см³
брома(VII) триоксид-фторид	2.2	г/см³
бромбензол	1.4951	г/см³
бромдифторхлорметан	1.88	г/см³
бромдихлорметан	1.98	относительно воды при 4°C
бромметан	0.003974	г/см³
бромметан	1.732	г/см³
бромоводород	0.003645	г/см³
бромтрифторметан	1.538	г/см³
бромуксусная кислота	1.934	г/см³
бромуксусной кислоты этиловый эфир	1.514	г/см³
бромциклогексан	1.329	г/см³
бромциклогексан	1.336	г/см³
бромэтан	1.4555	г/см³
бромэтан	1.50138	г/см³
бромэтен	1.4933	относительно воды при 4°C
бромэтин	0.004684	г/см³
Бура	1.7	г/см³
бут-1-ен	0.0025001	г/см³
бут-1-ен	0.6182	г/см³
бут-1-ен	0.6297	г/см³
бут-1-ен	0.6409	г/см³
бут-1-ен	0.6519	г/см³
бут-1-ен	0.6627	г/см³
бут-1-ен	0.6732	г/см³
бут-1-ен	0.6835	г/см³
бут-1-ен	0.694	г/см³
бут-1-ен	0.703	г/см³
бут-1-ен-3-ин	0.7095	относительно воды при 0°C
бут-2-ена изоозонид	1.027	г/см³
бут-2-ин	0.6906	относительно воды при 4°C
бута-1,2-диен	0.676	г/см³
бута-1,3-диен	0.65	г/см³
бутадиин	0.7364	г/см³
бутан	0.002672	г/см³
бутан	0.573	г/см³
бутан	0.6012	г/см³
бутан	0.6115	г/см³
бутан	0.6218	г/см³
бутан	0.6317	г/см³
бутан	0.6415	г/см³
бутан	0.6511	г/см³
бутан-1-амин	0.7414	г/см³
бутан-1-ол	0.8098	г/см³
бутан-1,4-диол	1.0171	г/см³
бутан-2-амин	0.7246	г/см³
бутан-2-ол	0.8063	г/см³
бутан-2-он	0.8054	г/см³
бутандинитрил	0.9867	относительно воды при 4°C
бутандиовая кислота	1.563	г/см³
бутановая кислота	0.9577	г/см³
бутановой кислоты бутиловый эфир	0.8721	г/см³
бутилнитрит	0.9114	г/см³
бутоксиэтин	0.8078	относительно воды при 4°C
ванадий	5.96	г/см³
ванадия карбид	5.4	г/см³
ванадия(II) иодид	5.44	г/см³
ванадия(II) оксид	5.76	г/см³
ванадия(II) хлорид	3.23	г/см³
ванадия(III) бромид	4	г/см³
ванадия(III) бромид-оксид	4	г/см³
ванадия(III) нитрид	6.13	г/см³
ванадия(III) оксид	4.87	г/см³
ванадия(III)-калия сульфат додекагидрат	1.78	г/см³
ванадия(IV) оксид	4.34	г/см³
ванадия(IV) фторид	2.97	г/см³
ванадия(IV) хлорид	1.82	г/см³
ванадия(V) оксид	3.36	г/см³
ванадия(V) трибромид-оксид	2.93	г/см³
ванадия(V) фторид	2.18	г/см³
Вар	1	г/см³
висмут	9.8	г/см³
висмут	10.27	г/см³
висмута арсенат	7.14	г/см³
висмута бромид	5.65	г/см³
висмута бромид-оксид	8.08	г/см³
висмута гидроксид	4.36	г/см³
висмута иодид	5.7	г/см³
висмута иодид-оксид	7.92	г/см³
висмута молибдат	6.07	г/см³
висмута нитрат пентагидрат	2.83	г/см³
висмута нитрат-оксид	4.93	г/см³
висмута оксид	8.9	г/см³
висмута сульфат	5.08	г/см³
висмута сульфид	7.6	г/см³
висмута фосфат	6.323	г/см³
висмута хлорид	4.75	г/см³
висмута(V) оксид	5.1	г/см³
висмута(V) фторид	5.4	г/см³
вода	0.95836	г/см³
вода	0.96189	г/см³
вода	0.96531	г/см³
вода	0.96862	г/см³
вода	0.9718	г/см³
вода	0.97486	г/см³
вода	0.97777	г/см³
вода	0.98056	г/см³
вода	0.98321	г/см³
вода	0.9857	г/см³
вода	0.98804	г/см³
вода	0.99022	г/см³
вода	0.99221	г/см³
вода	0.99403	г/см³
вода	0.99565	г/см³
вода	0.9971	г/см³
вода	0.9982	г/см³
вода	0.9997	г/см³
вода	0.999841	г/см³
вода	0.9999	г/см³
вода	0.999941	г/см³
вода	0.999965	г/см³
вода	0.999965	г/см³
вода	0.99997	г/см³
Вода морская	1.03	г/см³
вода тяжелая	1.1042	г/см³
водород	0.00008988	г/см³
водород	0.07	г/см³
водород	0.08	г/см³
водорода гексахлорплатинат(IV) гексагидрат	2.43	г/см³
водорода пероксид	1.4425	г/см³
водорода пероксид	1.6434	г/см³
водорода пероксид	1.71	г/см³
вольфрам	19.32	г/см³
вольфрама гексакарбонил	2.65	г/см³
вольфрама диборид	10.77	г/см³
вольфрама дисилицид	9.4	г/см³
вольфрама карбид	15.7	г/см³
вольфрама(IV) оксид	12.11	г/см³
вольфрама(IV) сульфид	7.5	г/см³
вольфрама(V) хлорид	3.87	г/см³
вольфрама(VI) бромид	6.9	г/см³
вольфрама(VI) оксид	7.2	г/см³
вольфрама(VI) фторид	0.0129	г/см³
вольфрама(VI) фторид	3.44	г/см³
вольфрама(VI) хлорид	3.52	г/см³
вольфрамовая кислота	5.5	г/см³
Воск (лабораторный)	1	г/см³
Воск пчелиный	0.95	г/см³
гадолиний	7.87	г/см³
гадолиния ацетат тетрагидрат	1.611	г/см³
гадолиния бромид гексагидрат	2.844	г/см³
гадолиния нитрат гексагидрат	2.332	г/см³
гадолиния нитрат пентагидрат	2.406	г/см³
гадолиния оксид	7.407	г/см³
гадолиния селенат октагидрат	3.309	г/см³
гадолиния сульфат	4.139	г/см³
гадолиния сульфат октагидрат	3.01	г/см³
гадолиния сульфид	3.8	г/см³
гадолиния хлорид	4.52	г/см³
гадолиния хлорид гексагидрат	2.424	г/см³
гадолиния-калия сульфат гидрат	3.503	г/см³
галлий	5.904	г/см³
галлий	6.095	г/см³
галлия бромид	3.69	г/см³
галлия иодид	4.15	г/см³
галлия оксид α-форма	6.48	г/см³
галлия оксид β-форма	5.88	г/см³
галлия сульфид	3.65	г/см³
галлия хлорид	2.47	г/см³
галлия-цезия сульфат додекагидрат	2.11	г/см³
галлия(I) оксид	4.77	г/см³
галловая кислота	1.694	г/см³
гамма-оксимасляной кислоты лактон	1.1286	г/см³
гафний	13.31	г/см³
гафния карбид	12.7	г/см³
гафния оксид	9.68	г/см³
гафния фторид	7.13	г/см³
гекс-1-ен	0.67317	относительно воды при 4°C
гексааквахрома(III) хлорид	2.76	г/см³
гексаамминиридия(III) нитрат	2.39	г/см³
гексаамминиридия(III) хлорид	2.43	г/см³
гексаамминникеля(II) иодид	2.101	г/см³
гексаамминникеля(II) хлорат	1.52	г/см³
гексаамминникеля(II) хлорид	1.468	г/см³
гексаамминродия(III) хлорид	2.01	г/см³
гексаборан(10)	0.69	г/см³
гексабромэтан	3.823	относительно воды при 4°C
гексадекан	0.7751	относительно воды при 4°C
гексаметилбензол	1.063	относительно воды при 4°C
гексаметилбицикло[2.2.0]гекса-2,5-диен	0.8125	относительно воды при 4°C
гексаметилдисилоксан	0.763	относительно воды при 4°C
гексаметиленимин	0.8864	относительно воды при 4°C
гексан	0.6221	г/см³
гексан	0.6318	г/см³
гексан	0.6412	г/см³
гексан	0.65937	г/см³
гексан	0.6684	г/см³
гексан	0.6769	г/см³
гексан-1-ол	0.8186	г/см³
гексан-4-ол-3-он	0.956	относительно воды при 4°C
гександинитрил	0.951	г/см³
гександиовая кислота	1.36	г/см³
гександиовой кислоты дибутиловый эфир	0.9652	относительно воды при 4°C
гексанитробензол	2	г/см³
гексанитрогексаазаизовюрцитан	2	г/см³
гексановая кислота	0.929	относительно воды при 4°C
гексановой кислоты метиловый эфир	0.884	относительно воды при 4°C
гексасульфан	1.686	г/см³
гексафторбензол	1.517	г/см³
гексафторбензол	1.538	г/см³
гексафторбензол	1.558	г/см³
гексафторбензол	1.577	г/см³
гексахлор-1,3-бутадиен	1.6794	относительно воды при 4°C
гексахлор-1,3-циклопентадиен	1.702	г/см³
гексахлор-1,3-циклопентадиен	1.712	г/см³
гексахлорбензол	1.569	г/см³
гексахлорбензол	2.044	г/см³
гексахлорэтан	2.091	г/см³
гексаэтилдисилоксан	0.859	г/см³
гексилнитрит	0.8851	г/см³
гексоген	1.816	г/см³
гелий	0.0001785	г/см³
гелий	0.13	г/см³
генэйкозан	0.7589	относительно воды при 4°C
генэйкозан	0.7778	относительно воды при 4°C
гептадекамолибдена гептатетраконтаоксид	4.72	г/см³
гептадекан	0.778	относительно воды при 4°C
гептакозан	0.7796	относительно воды при 4°C
гептан	0.68368	г/см³
гептан	0.68376	относительно воды при 4°C
гептан	0.69763	относительно воды при 4°C
гептан-1-ол	0.8219	г/см³
гептан-1-ол	0.82601	г/см³
гептандиовая кислота	1.329	относительно воды при 4°C
гептанитрокубан	2.028	г/см³
гептаннитрил	0.80176	относительно воды при 4°C
гептасульфан	1.721	г/см³
гептафторбутановая кислота	1.651	г/см³
гептахлор	1.6	г/см³
гептилнитрит	0.8939	г/см³
гераниаль	0.8898	относительно воды при 4°C
германий	5.323	г/см³
Германий	5.4	г/см³
германия(II) иодид	5.37	г/см³
германия(II) сульфид	4.01	г/см³
германия(IV) бромид	3.13	г/см³
германия(IV) иодид	4.32	г/см³
германия(IV) оксид нерастворимый	6.24	г/см³
германия(IV) оксид растворимый	4.703	г/см³
германия(IV) сульфид	2.94	г/см³
германия(IV) фторид	0.00665	г/см³
германия(IV) хлорид	1.87	г/см³
гидразин	1.008	г/см³
гидразин гидрат	1.03	г/см³
гидразина азид	1.4	г/см³
гидразина гексафторгерманат	2.406	г/см³
гидразина гидрофторид	1.467	г/см³
гидразина дигидрохлорид	1.42	г/см³
гидразина перхлорат	1.91	г/см³
гидразина сульфат	1.37	г/см³
гидразина хлорат	1.782	г/см³
гидроксиламин	1.204	г/см³
гидроксиламин	1.216	г/см³
гидроксиламина гексафторгерманат дигидрат	2.229	г/см³
гидроксиламина гидрохлорид	1.67	г/см³
гидрохинон - 1,4-бензохинон (1/1)	1.401	г/см³
глиоксаль	1.14	г/см³
Глицерин	1.3	г/см³
глицерина триолеат	0.8988	относительно воды при 4°C
глицерина триолеат	0.8992	г/см³
глицерина триолеат	0.915	г/см³
глицерина трипальмитат	0.866	г/см³
глицерина трипальмитат	0.875	г/см³
Гранит	2.7	г/см³
графит	2.265	г/см³
Графит	2.3	г/см³
гуанидина гидрометасиликат	1.672	г/см³
декаборан(16)	0.87	г/см³
декан	0.73005	г/см³
декан-1-амин	0.951	относительно воды при 4°C
декандиовая кислота	1.207	г/см³
Дерево Бакаут	1.3	г/см³
Дерево Бальза (пробковое)	0.2	г/см³
Дерево Бамбук	0.4	г/см³
Дерево Бук	0.75	г/см³
Дерево Дуб	0.7	г/см³
Дерево Кедр	0.55	г/см³
Дерево Красное дерево	0.8	г/см³
Дерево Самшит	1	г/см³
Дерево Сосна (белая)	0.5	г/см³
Дерево Тиковое дерево	0.85	г/см³
Дерево Черное дерево	1.2	г/см³
дец-1-ен	0.7408	относительно воды при 4°C
ди-втор-бутиламин	0.7534	г/см³
ди(2-хлорвинил)хлорарсин	7.2017	г/см³
диазопропан-2-он	1.01	относительно воды при 4°C
диазоуксусной кислоты этиловый эфир	1.0852	г/см³
диазоуксусной кислоты этиловый эфир	1.0921	г/см³
диамминдихлоропалладий(II)	2.5	г/см³
диаммония тетракис-5-нитротетразолато-диаквакупрат(II)	2	г/см³
диаммония тетракис-5-нитротетразолато-диакваферрат(II)	2.2	г/см³
диаммония этандиоат - вода (1/1)	1.5	г/см³
дибензоилпероксид	1.334	г/см³
диборан(6)	0.447	г/см³
дибромдифторметан	2.288	г/см³
дибромхлорметан	2.451	относительно воды при 4°C
дибутилкарбонат	0.9238	относительно воды при 4°C
дивольфрама карбид	17.3	г/см³
дигерман	1.98	г/см³
дигидразина сульфат	1.75	г/см³
дижелеза нитрид	6.35	г/см³
дижелеза нонакарбонил	2.085	г/см³
дижелеза фосфид	6.56	г/см³
Дизельное топливо Арктическое	0.83	г/см³
Дизельное топливо Зимнее	0.84	г/см³
Дизельное топливо Летнее	0.86	г/см³
дииода тетраоксид	4.2	г/см³
дииодметан	2.722	г/см³
дииодметан	3.119	г/см³
дииодметан	3.3254	г/см³
дииодметан	3.3326	г/см³
дикалия-натрия гексанитрокобальтат(III) моногидрат	1.63	г/см³
дикетен	1.0943	относительно воды при 4°C
дикобальта октакарбонил	1.73	г/см³
дикобальта фосфид	6.4	г/см³
дикумилпероксид	8.2017	г/см³
димарганца декакарбонил	1.75	г/см³
димарганца силицид	6.2	г/см³
диметиламидо-O-3-диметиламинопропил-фторфосфат	1.04	г/см³
диметилгермания дихлорид	1.4926	г/см³
диметилдихлорсилан	1.0715	г/см³
диметилртуть	2.95412	г/см³
диметилселен	1.401	г/см³
диметилселен	1.4077	г/см³
диметилсульфат	1.3322	г/см³
диметилсульфид	0.8458	г/см³
диметилсульфид - боран (1/1)	0.8	относительно воды при 4°C
диметилсульфоксид	1.1	г/см³
диметилсульфоксид	1.1014	г/см³
диметилтеллур	1.9357	г/см³
диметоксиметан	0.8593	г/см³
диметоксиметан	0.872	относительно воды при 4°C
диметрин	0.986	г/см³
димолибдена карбид	8.9	г/см³
динатрия тетракис-5-нитротетразолато-диаквакупрат(II)	2.1	г/см³
динатрия тетракис-5-нитротетразолато-диакваферрат(II)	2.2	г/см³
диоксигенила гексафторантимонат	3.59	г/см³
диоксигенила гексафторплатинат(V)	4.48	г/см³
диоктилсульфат	0.9661	относительно воды при 25°C
диплутония трикарбид	12.7	г/см³
дисерная кислота	1.9	г/см³
дисеры декафторид	2.08	г/см³
дисеры дибромид	2.635	г/см³
дисеры дихлорид	1.6773	относительно воды при 4°C
дисилан	0.00285	г/см³
дисилан	0.686	г/см³
диспрозий	8.56	г/см³
дисульфан	1.334	г/см³
диурана трикарбид	12.88	г/см³
диурана тринитрид	11.24	расчетная рентгеновская плотность, г/см³
дифенилацетилен	0.966	г/см³
дифенилдиазен	1.0498	г/см³
дифенилметан	1.00592	относительно воды при 4°C
дифениловый эфир	0.779	г/см³
дифениловый эфир	0.884	г/см³
дифениловый эфир	1.148	г/см³
дифенилсульфид	1.11	относительно воды при 4°C
дифенилхлорарсин	1.422	г/см³
дифенилцианарсин	1.45	г/см³
дифосфин	1.012	г/см³
дифторамин	1.378	г/см³
дифторамин	1.587	г/см³
дифтордихлорметан	1.442	г/см³
дифторфосфорная кислота	1.583	относительно воды при 4°C
дифторхлорметан	1.4909	г/см³
дихлорметан	1.3255	г/см³
дихлорэтановая кислота	1.5634	относительно воды при 4°C
дихлорэтановая кислота	1.5773	относительно воды при 15°C
дихлорэтановой кислоты метиловый эфир	1.3767	относительно воды при 4°C
дициан	0.002335	г/см³
диэтанолнитраминдинитрат	1.465	относительно воды при 4°C
диэтанолнитраминдинитрат	1.67	г/см³
диэтиленгликольдинитрат	1.385	г/см³
диэтилкарбонат	0.9751	г/см³
диэтилртуть	2.466	г/см³
диэтилселен	1.23	г/см³
диэтилсульфат	1.1842	г/см³
диэтилсульфат	1.803	г/см³
диэтоксиметан	0.8319	г/см³
диэтоксиметан	0.83465	г/см³
додекан	0.74876	г/см³
додекан	0.766	относительно воды при 4°C
додекан-1-амин	0.8015	г/см³
додекановая кислота	0.8679	относительно воды при 4°C
додецилбензол	0.8598	относительно воды при 21°C
докосафтордекан	1.83	относительно воды при 4°C
европий	5.24	г/см³
европия(II) иодид	5.5	г/см³
европия(II) сульфат	4.99	г/см³
европия(II) фторид	6.5	г/см³
Желатин	1.3	г/см³
железа арсенид	7.83	г/см³
железа диарсенид	7.4	г/см³
железа дикарбонил-динитрозил	1.56	г/см³
железа пентакарбонил	1.382	г/см³
железа пентакарбонил	1.421	г/см³
железа пентакарбонил	1.453	г/см³
железа пентакарбонил	1.456	г/см³
железа пентакарбонил	1.46	г/см³
железа пентакарбонил	1.462	г/см³
железа пентакарбонил	1.468	г/см³
железа пентакарбонил	1.47	г/см³
железа пентакарбонил	1.474	г/см³
железа пентакарбонил	1.493	г/см³
железа пентакарбонил	1.53	г/см³
железа фосфид	6.07	г/см³
железа(II,III) оксид	5.02	г/см³
железа(II) бромид	4.636	г/см³
железа(II) вольфрамат	7.51	г/см³
железа(II) гексафторсиликат гексагидрат	1.96	г/см³
железа(II) гексахлорплатинат(IV) гексагидрат	2.71	г/см³
железа(II) гидроксид	3.04	г/см³
железа(II) дисульфид кубическая форма	5.03	г/см³
железа(II) иодид	5.315	г/см³
железа(II) карбонат	3.8	г/см³
железа(II) метаалюминат	4.3	г/см³
железа(II) метасиликат	3.5	г/см³
железа(II) метатанталат	7.33	г/см³
железа(II) метатитанат	5	г/см³
железа(II) молибдат	5.6	г/см³
железа(II) оксалат дигидрат	2.28	г/см³
железа(II) оксид	5.7	г/см³
железа(II) ортосиликат	4.34	г/см³
железа(II) ортотитанат	4.75	г/см³
железа(II) селенид	6.7	г/см³
железа(II) сульфат гептагидрат	1.898	г/см³
железа(II) сульфид	4.7	г/см³
железа(II) теллурид	6.8	г/см³
железа(II) фосфат октагидрат	2.58	г/см³
железа(II) фторид	4	г/см³
железа(II) хлорид	2.98	г/см³
железа(II) хлорид тетрагидрат	1.96	г/см³
железа(II) хромит	5	г/см³
железа(II)-цезия сульфат гексагидрат	2.79	г/см³
железа(III) арсенат дигидрат	3.18	г/см³
железа(III) гидроксид	3.7	г/см³
железа(III) гидроксид-оксид	4.28	г/см³
железа(III) нитрат - вода (1/6)	1.68	г/см³
железа(III) нитрат - вода (1/9)	1.68	г/см³
железа(III) оксид альфа-форма	5.25	г/см³
железа(III) оксид-хлорид	3.1	г/см³
железа(III) пент-2-ен-4-он-2-олят	5.24	г/см³
железа(III) сульфат	3.097	г/см³
железа(III) сульфат нонагидрат	2.1	г/см³
железа(III) фосфат дигидрат	2.87	г/см³
железа(III) фторид	3.87	г/см³
железа(III) хлорид	2.804	г/см³
железа(III) хлорид	2.898	г/см³
железа(III) хлорид гексагидрат	1.82	г/см³
железа(III)-калия сульфат додекагидрат	1.83	г/см³
железа(III)-калия сульфид	2.563	г/см³
железа(III)-цезия сульфат додекагидрат	2.06	г/см³
железо	6.9	относительно воды при 4°C
железо	7.874	г/см³
Железо кремнистое	6.9	г/см³
Железо сварочное	7.8	г/см³
Зола (древесная)	0.75	г/см³
золота(I) бромид	7.9	г/см³
золота(I) иодид	8.25	г/см³
золота(I) хлорид	7.4	г/см³
золота(I) цианид	7.12	г/см³
