Тимоша подсолнечная с курагой 1/5кг (халва)	108,29
Тимоша подсолнечная с черносливом Тимоша 1/5кг (халва)	108,29
Kinder со злаками Т4 1/24 шт.94 гр.	108,30
Kinder со злаками Т4 1/24 шт.94 гр.	108,30
Kinder со злаками Т4 1/24 шт.94 гр.	108,30
Kinder со злаками Т4 1/24 шт.94 гр.	108,30
Южная ночь 1/5 кг (печенье)	108,39
Капуччино ваф.трубочки 1/0,440 гр*10шт (638)	108,50
Тропикано 1/4кг (мармелад)	108,63
Калейдоскоп улыбок 1/5кг (крекер)	108,78
Печ Премьер лига с сахаром 1/ 3,7кг (печенье )	108,99
Рулеты (С курагой) 1/12 шт. 400 гр	109,07
Лимон с фруктово-ягодной начинкой 1/4 кг (карамель)	109,10
Лимон с фруктово-ягодной начинкой 1/5 кг (карамель)	109,10
Птичье молоко сливочное и шоколадное 290 гр 1/27 шт. (набор)	109,28
Чак-чак с грецким орехом Тимоша1/250 гр. 9шт	109,29
Зовутка 1/3кг (печенье)	109,38
Сахарное "Юбилейка" шоколадное 1/ 5,3 кг ( печенье )	109,40
Постное 1/5 кг. ( печенье )	109,47
Славянка Romantic 1/12 шт. 160 гр. (набор)	109,54
Славянка Romanticа 1/12 шт. 160 гр. (набор)	109,54
Аленка 1/200 гр 18 шт (шоколад)	109,56
Тайна Арлекино 1/4 кг (печенье )	109,62
Ароматное 1/4кг (печенье)	109,63
Барышня Земляничка 1/5кг (печенье)	109,64
Козинак подсолнечный 1/5кг	109,73
Халва подсолнечная с изюмом 1/5кг (халва)	109,73
Добрянка фундук 1/ 300 гр 9шт ( десерт)	109,99
Акконд со вкусом Лука и укропа 1/4кг (крекер)	109,99
Акконд со вкусом Сметаны и Лука 1/4кг (крекер)	109,99
Жевательный мармелад Ассорти 1/3кг(мармелад)	110,00
Жевательный мармелад Фруктовый микс 1/2,5кг(мармелад)	110,00
Жевательный мармелад Ягодный Микс 1/2кг(мармелад)	110,00
Macaroons (Макаруны) Ассорти 1/80 гр.*20шт. (миндальное печенье)	110,00
Винни 1/1,2кг (печенье)	110,00
Мираж 1/2,5кг (печенье)	110,00
Ночной Восторг 1/0,8кг (печенье)	110,00
Сибирский пекарь ванильные 1/1,2 кг(сухари)	110,00
Сибирский пекарь с маком 1/1,2 кг (сухари )	110,00
Сибирский пекарь с изюмом 1/1,2 кг(сухари)	110,00
Сладкоежка ваниль 1/2,8 кг. ( зефир )	110,00
Сладкоежка крем-брюле 1/2,8 кг. ( зефир )	110,00
СУХАРИ АССОРТИ 1/2,5 кг(сухари)	110,00
Утренний Восторг 1/0,8кг (печенье)	110,00
Черный агат 1/200 гр/26шт (фас.)	110,34
Птица дивная двухслойная 1/8шт. 300гр.( конфеты )	110,35
Птица дивная крем-брюле 1/8шт. 300гр.( конфеты )	110,35
Банановый рай сдобное печенье 1/2 кг (106)	110,50
Со вкусом банана 1/2 кг (2594)	110,50
С ароматом кофе и сливок 1/4кг (печенье)	110,78
Со сливочным ароматом 1/4кг (печенье)	110,78
Шоколадница 1/20 шт. 240 гр. ( торт )	110,88
Халва подсолнечная с какао 1/5кг (халва)	111,18
Русалочкин хоровод 1/5кг (крекер)	111,20
Fluide Boutique Ассорти в мол.и гор.шок.1/135 гр/6шт (набор)	111,22
Нектар кизиловый 1/12шт./1л. (Тамара) т/пак	111,25
С малиновой начинкой печенье сдобное 1/2 кг (120)	111,38
Движок (ж/б)	111,42
Бархатное сахарное 1/3,8кг (печенье )	111,51
Печ Сладевиль затяжное 1/ 3,4кг (печенье )	111,51
Сладиварики затяжное 1/ 1,7кг (печенье )	111,51
Сладиварики затяжное 1/ 3,4 кг (печенье )	111,51
Чайное утро 1/ 3,7кг (печенье )	111,51
Воскресное с цукатами постное 1/3кг (печенье)	111,66
Соломка соль 1/2 кг TV (898)	111,72
Вареная сгущенка 1/7 кг. (печенье)	111,81
Шд. Alpen Gold Максфан с мармеладом ,вкусом колы,попкорном и взрывной карамелью 1/15 шт. 160 гр.	111,84
Играем в джунгли 1/4 кг. (конфеты )	112,04
Перепелиный десерт 1/4кг. (конфеты )	112,04
Рулеты (С лимоном) 1/12 шт. 400 гр	112,06
Рулеты (С маком) 1/12 шт. 400 гр	112,06
Рулеты (С шоколадом) 1/12 шт. 400 гр	112,06
Горьковские 1/26шт. 200гр (конфеты)	112,12
Компот из абрикосов 1/1л/9шт	112,27
Компот из айвы 1/1л/9шт	112,27
Компот из вишни 1/1л/9шт	112,27
Компот из кизила 1/1л/9шт	112,27
Компот из персиков 1/1л/9шт	112,27
Компот из терна 1/1л/9шт	112,27
Аджика (острая) 1/ 450 гр 12 шт (Тамара)	112,27
Аппетитка 1/ 520 гр 12 шт (Тамара)	112,27
Икра из баклажанов 1/ 450 гр 12 шт (Тамара)	112,27
Капуста цветная маринованная 1/ 520 гр 12 шт (Тамара)	112,27
Овощи печеные 1/ 520 гр 12 шт (Тамара)	112,27
Нектар черная смородина 1/12шт./1л. (Тамара) т/пак	112,27
Сормовское (с сахаром и корицей) 1/3,5 кг. (печенье)	112,51
Опята (печенье) 1/10 шт. 310 гр. 741	112,72
Пражский пай земляника 1/8шт. 400гр.	112,72
Пражский пай карамель 1/8шт. 400гр.	112,72
Пражский пай шоколадно-ореховый 1/8шт. 400гр.	112,72
Овсяное экран 1/ 3,8кг (печенье )	112,75
Сушка "Малышка" с зеленью 1/2,5 кг. (сухари)	112,75
Овсяное постное 1/2 кг (175)	112,82
Любимый со вкусом сыра 1/4кг. ( крекер )	112,98
Зимушка сдобное печенье 1/2 кг (110)	113,11
Адмиралтейские 1/200 гр/26шт (фас.)	113,28
Сказка с начинкой 1/3,5 кг. (пряник)	113,44
Сказка имбирная с начинкой 1/3,5 кг. (пряник)	113,44
Ассорти Подмосковные вечера 1/200г 1х10 шт (набор)	113,52
Трюфель шок.Классический 136 гр./12 шт.	113,72
Европейск. семечки 1/3кг (печенье)	113,85
Творожное классическое 1/3кг (печенье)	113,85
Чайный сюжет домашнее с повидлом 1/4 кг. (печенье )	113,94
Золотистые орешки 1/6 шт/200гр 1,2 кг (набор)	113,95
Жили-Были Фрукты-Ягодки клюква (мини) 1/1 кг.*8шт. (карамель)	113,96
Жили-Были Фрукты-Ягодки лимон (мини) 1/1 кг.*8шт. (карамель)	113,96
Творожное 1/6 кг. (печенье)	114,03
Пирог шоколадный (Трюфельный) 1/8 шт. 380 гр.	114,05
Забава вкус Ананас 1/3 кг. ( конфеты )	114,27
Забава вкус Вишня 1/3 кг. ( конфеты )	114,27
Забава вкус Лимон 1/3 кг. ( конфеты )	114,27
К кофе 1/6 кг. (печенье)	114,29
Нектар мультифрукт 1/12шт./1л. (Тамара) т/пак	114,31
Радуга с абрикосовой нач, 1/2,5кг (печенье)	114,32
Шд. Бабаевский темный с ванилью 1/180 гр 18 шт. (шоколад)	114,40
Леденцовая с соком Мультифруктов 1/3кг (карамель)	114,47
Леденцовая с соком Вишни 1/3кг (карамель)	114,47
Леденцовая с соком чёрной смородины 1/3кг (карамель)	114,47
Гармония дня 1/5кг (печенье)	114,47
Фруктик апельсиновый вкус 1/3кг (карамель)	114,58
Фруктик землян. вкус 1/6кг (карамель)	114,58
Фруктик земляничный вкус 1/3 кг (карамель)	114,58
Желейная со вкусом апельсинового йогурта в сахаре 1/4 кг. (карамель)	114,62
Желейная со вкусом барбарисового йогурта в сахаре 1/4 кг. (карамель)	114,62
Желейная со вкусом клубничного йогурта в сахаре 1/4 кг. (карамель)	114,62
Желейная со вкусом апельс. йогурта в сах. 1/5 кг. (карамель)	114,62
Желейная со вкусом барбарис.йогурта в сах. 1/5 кг. (карамель)	114,62
Желейная со вкусом клубнич. йогурта в сах. 1/5 кг. (карамель)	114,62
Желейная со вкусом малин. йогурта в сах. 1/5 кг. (карамель)	114,62
Желейная со вкусом чернич. йогурта в сах. 1/5 кг. (карамель)	114,62
С ароматом топленого молока 1/6кг (печенье)	114,67
Миньон бк2 1/5 кг (карамель)	114,73
Белочка 1/200 гр/26шт (фас.)	114,83
Hitt 1/6 кг. (печенье)	115,03
Миша+Маша 1/5 кг (печенье)	115,03
Забавные животные 1/6кг (крекер)	115,06
Желейная со вкус клубничного йогурта в сахаре 1/5 кг. (карамель)	115,06
Крендель соленый 1/1,6 кг TV (867)	115,07
Соломка сладкая 1/3 кг TV	115,07
Соломка соленая 1/3 кг TV (863)	115,07
Феретти ванильный бискв. 1/6 шт. 400 гр. (торт)	115,12
Феретти вишневый бискв. 1/6 шт. 400 гр. (торт)	115,12
Феретти карамельный бискв. 1/6 шт. 400 гр. (торт)	115,12
Феретти клубничный бискв. 1/6 шт. 400 гр. (торт)	115,12
Феретти малиновый бискв. 1/6 шт. 400 гр. (торт)	115,12
Феретти трюфель бискв. 1/6 шт. 400 гр. (торт)	115,12
Феретти черничный бискв. 1/6 шт. 400 гр. (торт)	115,12
Феретти шоколадный бискв. 1/6 шт. 400 гр. (торт)	115,12
Топлёное молоко 1/ 4,5 кг (печенье )	115,31
К кофе 1/ 5кг (печенье )	115,32
К чаю 1/ 4,5кг (печенье )	115,32
Любовь и верность 1/ 5кг (печенье )	115,32
Нектар манго 1/12шт./1л. (Тамара) т/пак	115,33
Православное абрикосовая нач. постное 1/3кг (печенье)	115,34
Православное вишнёвая нач.постное 1/3кг (печенье)	115,34
Обожайка вкус шоколад 1/ 4,5 кг (вафли)	115,43
Халва подсолнечная с курагой 1/5кг (халва)	115,55
Желейная вкус апельсин 1/4 кг. (карамель)	115,61
Сливочная помадка с цукатами 1/10 шт. 250 гр (набор)	115,61
Сливочная помадка со вкусом шоколада 1/10 шт. 250 гр (набор)	115,61
Перезвон с орех.начинкой 1/245 гр/6шт (набор) В	115,69
Фермерский с ароматом сыра умел. 1/4 кг. (крекер)	115,70
Фермерский с солью умел. 1/4 кг. (крекер)	115,70
Подушечки Коровка топленое молоко 1/400 г 20 шт (завтрак)	115,83
Рот-Фронт вкус Эвкалипт-ментол 1/5кг (карамель)	115,83
Ириска 1/5,4 кг ( печенье )	115,83
Kinder Буэно Т2 1/10 бл*3 шт. 43 г	115,87
Ваш крекер с сыром 1/5кг. ( крекер )	115,93
Ералаш с сахаром 1/ 2 кг (печенье )	115,95
Дюшес 1/3кг (карамель)	116,08
Птица дивная 1/8шт. 300гр. С3 ( конфеты ) сп М	116,16
Птица дивная 1/8шт. 300гр.( конфеты )	116,16
Особый 1/200 гр/26шт (конфеты шок.) мини	116,20
Компот из терна 1/720мл/12шт	116,34
Ассорти с орехами 1/130гр/12шт КУБ (набор)	116,35
Сахарный творожок 1/5,5 кг. (печенье)	116,38
Сахарный творожок 1/4,5 кг. (печенье)	116,38
Ванильное с творожн.вкусом сдобное 1/2,5кг (печенье)	116,38
ЧАКИЛАЙФФ клюква 1/700 гр.*1шт. (песочное печенье)	116,52
Карапуз-Конти с кунжутом 1/6 кг. (сахарное печенье )	116,69
Карапуз-Конти с сахаром 1/6 кг. (сахарное печенье )	116,69
Бабаевские Трюфельный крем 1/250 гр 8шт. (конфеты)	116,71
Мишка косолапый с ореховой нач. и орех фас.250 гр.	116,71
Пирог (Лесная ягода ) 1/12 шт. 400 гр	116,75
Пирог (Цитрусовый ) 1/12 шт. 400 гр	116,75
Пирог вишневый Йогурт-шейк 1/12 шт. 400 гр.	116,75
Вкус Барбариса леденцовая карамель мини 1/1 кг.*8шт. (карамель)	116,88
Сушки Кроха простые 1/3,3 кг TV (309)	116,94
Отломи тортики вафельные 1/6 шт. 250 гр. (торт)	117,01
Бабаевская Белочка 1/ 200 гр 14 шт 2,8кг (конфеты)	117,04
Бабаевская Белочка 1/ 200 гр 24 шт 4,8кг (конфеты)	117,04
Малютка простая Сув Русская Вязанка 1/8шт. 350гр. ( сушка )	117,04
Шд. Alpen Gold мол.с цельным фундуком 1/10 шт. 200 гр.	117,06
Белочка 1/200 гр/26шт (фас.)	117,13
Самолётик со вкусом лимона 1/4кг (карамель)	117,15
Гулливер 1/ 7,5кг (печенье )	117,23
Гулливер 1/ 2,4кг (печенье ) телев.	117,23
С ароматом кофе и молока 1/5 кг (печенье)	117,24
С ароматом кофе и молока 1/2,4 кг (печенье)	117,24
ДежаВю со вк.слив.ликёра 1/350гр 7шт (конфеты)	117,25
С Солью 1/4кг (крекер)	117,25
Венская завитушка пирог вкус сливочный мусс/ш 1/12шт 420гр	117,25
Цитрусовая фантазия микс 1/1000гр 5шт (карамель)	117,37
Цитрусовая фантазия микс 1/5 кг (карамель)	117,37
Цитрусовая фантазия микс бк2 1/5 кг (карамель)	117,37
Варенье из тыквы 1/ 400 гр 12 шт (Тамара)	117,37
Компот из ежевики 1/1л/9шт	117,37
Компот клубничный 1/1л/9шт	117,37
Аджика 1/ 520 гр 12 шт (Тамара)	117,37
Икра из баклажанов 1/ 520 гр 12 шт (Тамара)	117,37
Огурцы маринованные 1/ 520 гр 12 шт (Тамара)	117,37
Нектар из вишни 1/12шт./1л. (Тамара) т/пак	117,37
Сок ананасовый 1/12шт./1л (Тамара) т/пак	117,37
Сок апельсиновый 1/12шт./1л (Тамара) т/пак	117,37
Коровка сливочный крем 1/250гр 8шт 2кг ( конфеты )	117,48
Артек 1/8кг (вафли)	117,48
Классическое 1/8 кг (вафли)	117,48
Всегда с тобой (Париж) 1/80 гр. 24 шт	117,49
Мишка на Севере 1/200 гр/15шт (фас.)	117,57
Мишка на Севере 1/200 гр/26шт (фас.)	117,57
Перезвон с ваф.начинкой 1/220 гр/6шт (набор)	117,66
ЧАКИ сгущёнка 1/700 гр.*1шт. (песочное печенье)	117,72
Радуга варёная сгущёнка слойка 1/2,5кг (печенье)	117,85
Луэро шоколад 1/4 кг (карамель)	117,89
Лесная ягода Микс 1/3кг. (конфеты)	117,89
Пирог со вкус шоколад-орех Кремабель 1/12 шт. 400 гр.	117,93
Классические 1/4 кг. (пряники)	117,98
С ароматом имбиря 1/3,5 кг. (пряники)	117,98
С ароматом мяты 1/3,5 кг. (пряники)	117,98
Сказка с изюмом 1/5 кг. (печенье)	117,99
Ассорти с цельными орехами 1/100гр/12шт КУБ (набор)	118,09
Козинак подсолнечный "Тимоша" глазир 1/3кг (халва)	118,13
Петушок Золотой Гребешок 250 гр	118,36
Петушок Золотой Гребешок 250 гр	118,36
Клубничное 1/2 кг (2761)	118,42
Малютка с клубн.нач. сдобное печенье 1/2 кг (113) Ср.годн.60 сут.	118,42
С абрикосовой начинкой 1/2 кг (119)	118,42
Фантазийное с апельсиновой нач. 1/2 кг (116)	118,42
Софит со вкусом вишни 1*1кг*5шт (карамель)	118,42
Софит со вкусом клубники 1*1кг*5шт (карамель)	118,42
Софит со вкусом лимона 1*1кг*5шт (карамель)	118,42
Софит со вкусом чёрной смородины 1*1кг*5шт (карамель)	118,42
Со вкусом ванили с сливок 1/6кг (печенье)	118,46
Чудо орех миндаль 200 гр./12 шт.	118,66
Чудо орех фундук 200 гр./12 шт.	118,66
Артек 1/ 4 кг (вафли)	118,80
Классическое 1/ 4 кг (вафли)	118,80
Орешки со сгущёнкой 1/ 4,5 кг (печенье )	118,80
Пряники 1/3кг	118,80
Пряники с корицей 1/4кг	118,80
Австрийский штрудель вишня/ваниль 1/12шт. 400гр.	118,99
Австрийский штрудель лимон/апельсин 1/12шт. 400гр.	118,99
Эспрессо (туба) 1/40 шт. 120 гр. Миешко (набор)	119,04
Санже со вкусом малины 1/3 кг. (зефир)	119,10
Кара-Кум у/э 1/3 кг 12 шт (250 гр) (конфеты)	119,35
Кара-кум фас.250 гр.	119,35
Мальвина 1/10шт 650гр. ( печенье )	119,40
Аджика (острая) 1/ 520 гр 12 шт (Тамара)	119,41
Река молока 1/6 кг. ( печенье )	119,47
Джульетта 1/240гр 9шт (конфеты)	119,67
С фруктово-ягодной начинкой Яблоко 1/4 кг (карамель)	119,76
С фруктово-ягодной начинкой Вишня 1/4 кг (карамель)	119,76
С фруктово-ягодной начинкой Слива 1/4 кг (карамель)	119,76
Ягодная поляна со вкусом брусники 1/4 кг (карамель)	119,76
Ягодная поляна со вкусом клюквы 1/4 кг (карамель)	119,76
Ягодная поляна со вкусом черники 1/4 кг (карамель)	119,76
Торт "КОНТИ" клубнично-сливочный 1/350/6шт.	119,83
Торт "КОНТИ" кокосовый 1/350/6шт.	119,83
Торт "КОНТИ" молочно-медовый 1/350/6шт.	119,83
Янтарная нива Вареная сгущенка 1/150 гр./12 шт.	119,88
Kinder Делиз Т4 1/12шт.1/156гр.	119,93
Kinder Делиз Т4 1/12шт.168гр.	119,93
Шоколад "Тоблерон" белый 1/20 шт. 100 гр.	119,94
Шоколад "Тоблерон" молочный 1/20 шт. 100 гр.	119,94
Шоколад "Тоблерон" темный 1/20 шт. 100 гр.	119,94
Грильяж в шоколаде 1/3кг (200 гр) 15 шт (конфеты)	120,12
Грильяж в шоколаде 1/5кг (200 гр) 25 шт (конфеты)	120,12
Сытные 1/3,5 кг. (пряники)	120,12
Творожное с цукатами 1/3кг (печенье)	120,18
Фрутомилк вкус зелёный чай с молоком 1/5кг. ( карамель )	120,30
Фрутомилк вкус малина с молоком 1/5кг. ( карамель )	120,30
Фрутомилк вкус черника с йогуртом 1/5кг. ( карамель )	120,30
Фруктик ассорти с начинками 1/3кг (карамель)	120,37
Топленое молоко с сахарной посыпкой 1/6кг (печенье)	120,39
С йогуртовой начинкой печенье сдобное 1/2 кг (716)	120,51
Гармония дня 1/4кг (печенье)	120,52
Леденец классический Барбарис 1/4кг. ( карамель )	120,54
Леденец классический Дюшес 1/4кг. ( карамель )	120,54
Малина с фруктово-ягодной начинкой 1/5 кг (карамель)	120,54
Леденец классический "Мятный" 1/4кг. ( карамель )	120,54
Шоколадница 1/20 шт. 270 гр. ( торт )	120,59
Жили-Были Яблочки вкус яблока 1/1 кг.*8шт. (карамель)	120,66
Помадная в сахаре 1/4,5 кг ( карамель ) открытая	120,71
В дни поста 1/ 4 кг (вафли)	120,78
Классические со вкусом ванили 1/3,5 кг. (пряники)	120,84
Классические со вкусом кураги 1/3,5 кг. (пряники)	120,84
Классические со вкусом мяты 1/3,5 кг. (пряники) (1830)	120,84
Классические со вкусом чернослива 1/3,5 кг. (пряники)	120,84
Классические со вкусом шоколада 1/3,5 кг. (пряники)	120,84
Отломи со вкусом сыра 1/5кг (печенье)	120,88
Сладкие истории Зефир ванильный в шок.глаз 1/250гр 6шт (зефир)	120,89
Сладкие истории Зефир с клубникой в шок.глаз 1/250гр 6шт (зефир)	120,89
Сладкие истории Зефир со вкусом крем-брюле в шок.глаз 1/250гр 6шт (зефир)	120,89
Медовик 1/12 шт. 380 гр.( торт )	120,97
Творожно-йогуртовый торт 1/12шт. 400 гр. ( торт )	120,97
Зефир в шок глазури с черной смород. 1/2,7кг(зефир)	121,00
Мармелад Ассорти 1/2кг (мармелад0	121,00
Шоколадная волна клубника 1/3,1кг (бискв. пир)	121,00
Шоколадная волна лимон 1/2,3кг (бискв. пир)	121,00
Курабье 1/ 3,5кг (печенье )	121,00
Фруктик барбарисовый вкус 1/3кг (карамель)	121,02
Фруктик цитрусовая фантазия 1/3кг (карамель)	121,02
Вкус капучино 1/5кг. ( карамель )	121,23
Вкус шоколада 1/5кг. ( карамель )	121,23
Бисквитка традиционная 1/6,5 кг. ( печенье )	121,26
С фруктово-ягодной начинкой Арбуз Мини 1/4 кг (карамель)	121,28
Детский сувенир со вкусом клубники 1/9 шт. 500 гр.	121,34
Ferrero Rocher Т3*12 37,5гр. НГ звезда	121,36
Rafaello с миндалём Т4*12 (звезда) 40 гр.	121,36
Луэро молоко 1/4 кг (карамель)	121,41
Компот из вишни 1/720мл/12шт	121,45
Компот из кизила 1/720мл/12шт	121,45
Компот из персиков 1/720мл/12шт	121,45
Детские TV 1/3,5 кг. (пряники)	121,55
Оригинальные 1/3,5 кг. (пряники)	121,55
Рускон-Курабье 1/1шт.*800 гр. (печенье)	121,56
Лиса Алиса 1/10 шт. 710гр. ( печенье )	122,06
Настоящий шоколад (молочный шоколад) 1/10шт. 300 гр. (шоколад ) В	122,14
Белиссимо CLASSICO крем-брюле 1/255гр. 1/16 шт. (конфеты )	122,16
Белиссимо CLASSICO шоколадный вкус 1/255гр. 1/16 шт. (конфеты )	122,16
С фруктово-ягодной начинкой "Вишня" 1/1 кг 5шт (карамель)	122,19
С фруктово-ягодной начинкой "Слива" 1/1 кг 5шт (карамель)	122,19
Ягодная поляна со вкусом брусники 1*1кг*5шт (карамель)	122,19
Ягодная поляна со вкусом клюквы 1*1кг*5шт (карамель)	122,19
Ягодная поляна со вкусом черники 1*1кг*5шт (карамель)	122,19
Соломка мак 1/2,5 кг TV (864)	122,24
Фаворитка с орехом 1/7 шт 210 гр (конфеты)	122,27
Фаворитка со вк.трюфеля 1/7 шт 210 гр (конфеты)	122,27
Лапландия с кунжутом 1/ 1,6кг (печенье )	122,38
Желейная вкус апельсин мини карамель 1/1 кг.*8шт. (карамель)	122,38
Желейная вкус клюквы мини карамель 1/1 кг.*8шт. (карамель)	122,38
Желейная вкус черная смородина мини карамель 1/1 кг.*8шт. (карамель)	122,38
Карамель с шокол.нач.со вкусом мяты МИНИ 1/1 кг.*8шт. (карамель)	122,38
Дворцовые 1/160 гр.24 шт	122,45
Варенье из абрикосов 1/400 гр 12шт (Тамара)	122,47
Варенье из персиков 1/ 400 гр 12 шт (Тамара)	122,47
Джем из абрикосов 1/400 гр 12 шт (Тамара)	122,47
Джем из ежевики 1/400 гр 12 шт (Тамара)	122,47
Джем из инжира 1/400 гр 12 шт (Тамара)	122,47
Джем из персиков 1/400 гр 12 шт (Тамара)	122,47
Компот из малины 1/1л/9шт	122,47
Компот из смородины 1/1л/9шт	122,47
Бамия маринованная 1/ 520 гр 12 шт (Тамара)	122,47
Консерв.листья виноградные 1/ 720 гр 12 шт (Тамара)	122,47
Томаты в собственном соку 1/ 700 гр 12 шт (Тамара)	122,47
Томаты маринованные 1/ 720 гр 12 шт (Тамара)	122,47
Сок грейпфрута 1/12шт./1л (Тамара) т/пак	122,47
Вкус Зеленого яблока (лед.карамель) мини 1/1 кг.*8шт. (карамель)	122,72
С овсяными хлопьями и фрукт.нач. 1/1,2 кг (124)	122,82
Веселые леденцы микс 1/1000гр 5кг . ( карамель )	122,87
Веселые леденцы микс 1/5кг. ( карамель )	122,87
Курабье 1/3 кг. (печенье) 1092	122,94
Сметанное 1/3 кг. (печенье) 1272	122,94
Леденец классический вк.барбариса 1/1000 гр/6 шт. ( карамель )	122,96
Леденец классический Дюшес 1/1кг. 6шт ( карамель )	122,96
Леденец классический Мятный 1/1кг. 6шт ( карамель )	122,96
Марципановые 1/80 гр. 20 шт	123,04
Ладушки хрустящее со сливочным маслом 1/3,7 кг. (печенье)	123,18
Сушечки горчичные 1/3 кг	123,23
Желейно-формовой 1/4 кг (мармелад)	123,29
Помадная со вкусом лимона в сахаре отк. 1/6кг. (карамель)	123,30
Шоколадница ( Трюфель ) 1/20 шт. 250 гр. ( торт )	123,53
Финик в шоколаде 1/12 шт 320 гр (конфеты)	124,22
Рахат-лукум классический 1/2 кг	124,27
Настоящий молочный шоколад 1/10шт. 300 гр. (шоколад )	124,28
Тортюфф глазир.с орехом 1/12шт.360 гр. ( торт )	124,31
Рулет с повидлом 1/2,5 кг.	124,41
Сладкий микс со вкусом клюквы 1/4кг (карамель)	124,51
Напиток из шиповника стекло 1/9шт./1л. (Тамара)	124,52
Нектар яблочный стекло 1/9шт./1л. (Тамара)	124,52
Пирог Baker House Вишневой 1/6 шт. 400 гр. РКК	124,53
Пирог Baker House Черносливовой 1/6 шт. 400 гр. РКК	124,53
Пирог Baker House клубника 1/6 шт. 400 гр. РКК	124,53
Пирог Baker House кокос 1/6 шт. 400 гр. РКК	124,53
Пирог Baker House крем-ваниль 1/6 шт. 400 гр. РКК	124,53
Пирог Baker House малина 1/6 шт. 400 гр. РКК	124,53
Пирог Baker House черника 1/6 шт. 400 гр. РКК	124,53
Пирог Baker House шоколадно-карамельная нач. 1/6 шт. 400 гр. РКК	124,53
Пирог Baker House шоколадно-сливочный 1/6 шт. 400 гр. РКК	124,53
Пирог Baker House яблоко и крем-ваниль 1/6 шт. 400 гр. РКК	124,53
Школьные годы 1/3 кг ( конфеты)	124,74
С ароматом вишни с йогуртом 1/3 кг (карамель) открытая	124,79
С ароматом клубники с йогуртом 1/3 кг ( карамель ) открытая	124,79
Со вкусом апельсина в сахаре 1/4,5 кг ( карамель ) открытая	124,79
Со вкусом вишни с йогуртом 1/3 кг ( карамель ) открытая	124,79
Со вкусом клубники с йогуртом 1/3 кг ( карамель ) открытая	124,79
Со вкусом лимона в сахаре 1/4,5 кг ( карамель ) открытая	124,79
Со вкусом малины в сахаре 1/4,5 кг ( карамель ) открытая	124,79
Со вкусом яблока в сахаре 1/4,5 кг ( карамель ) открытая	124,79
Славянка Romanticа 1/12 шт. 160 гр. (набор)	124,87
Весёлая коровка 1/1,2 кг TV (909)	124,96
Молочная фантазия 1/1,2 кг TV (910)	124,96
Рахат-лукум ассорти 1/2 кг	124,99
Европейские 1/190 гр. 10 шт	125,06
Каурка глазиров десерт 1/300гр 9шт (десерт)	125,11
Сахарное "Топленое молоко" 1/5 кг. (печенье)	125,13
Золотое суфле со вкусом черносмор. 200 гр 9шт (конфеты)	125,18
Серенада ласточки 1/4кг (конфеты)	125,31
Мишка косолапый (фас) 1/2,4 кг (200 гр) 12 шт (конфеты)	125,40
Цветочный букет 1/2,5кг (карамель)	125,40
Цветочный букет 1/3кг (карамель)	125,40
Крем-брюле ликерная в глазури 1/4 кг (карамель)	125,41
Цветочный трикс сахарное 1/ 2 кг (печенье )	125,45
Метелики с сахаром 1/ 2кг (печенье )	125,46
Аленка с фундуком 1/200 гр 17 шт (шоколад)	125,51
Нектар из терна стекло 1/9шт./1л. (Тамара)	125,53
Ладушки потешки 1/4,5 кг. (вафли)	125,58
Тульский пряник с нач. вареная сгущенка 1/6 шт. 500 гр.	125,65
Трюфели фас. 200 гр. 7 шт.	125,73
Трюфели фас. 200 гр. 12 шт.	125,73
Агеевские "Вкус йогурта с абрикосом" 1/3,5 кг. (пряники)	125,84
С ароматом клубники 1/3,5 кг. (пряники) (310)	125,84
С фруктово-ягодной начинкой "Клубника" 1/4 кг (карамель)	125,90
Акварель 1/5кг (мармелад)	125,93
Акварель брус.морош.черника 1/5кг (мармелад)	125,93
Акварель виш.крыж.облепих. 1/5кг (мармелад)	125,93
Акварель роза,имбирь,фейхоа 1/5кг (мармелад)	125,93
Лукум с изюмом 1/5 кг	125,94
Лукум с курагой 1/5 кг	125,94
Кот Базилио топленое молоко 1/6 кг. ( печенье )	125,98
Тоффифе 1*6бл.* 125 гр. 5 шт	126,02
Персидская ночь 1/12 шт. 400 гр (торт)	126,04
Фруктори вишня в шок.1/12 шт. 425 гр (торт)	126,04
Карамельница МИКС фруктово-ягодная 1/3 кг (карамель)	126,22
Карамельница янтарная/лимон 1/3 кг (карамель)	126,22
Клубника с фруктово-ягодной начинкой 1/5 кг (карамель)	126,22
Сливочный аромат 1/3 кг. (печенье) 1090	126,23
К кофе с ароматом топленого молока 1/5,2 кг TV (922)	126,24
Фрукты -ягодки микс 1/1000гр 5шт (карамель)	126,28
Фрукты -ягодки микс 1/5 кг (карамель)	126,28
Фрут -Фреш микс 1/5 кг (карамель)	126,28
Овсяное 1/ 6 кг (печенье )	126,28
ФРУ-7 со вкусом барбариса 1/4кг (карамель)	126,40
Фруктовые в фольге 1/190 гр. 10 шт	126,54
С абрикосовой начинкой 1/1 кг (118)	126,59
Крымское яблоко 1/1000гр*8шт. (конфеты)	126,66
С Юбилеем в шоколаде 1/5кг (печенье)	126,72
Ладушки десертные 1/4,5 кг. (вафли)	126,87
Ракушка с маком 1/3 кг. (кекс) 254	127,06
Восточные сладости Слойка Паутинка 1/2кг печенье)	127,14
